# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
2884 1.201666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2885 1.202083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2886 1.202500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
2887 1.202916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2888 1.203333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2889 1.203750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2890 1.204166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
2891 1.204583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2892 1.205000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2893 1.205416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
2894 1.205833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2895 1.206250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2896 1.206666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
2897 1.207083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2898 1.207500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
2899 1.207916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2900 1.208333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
2901 1.208750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2902 1.209166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
2903 1.209583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2904 1.210000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
2905 1.210416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
2906 1.210833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
2907 1.211250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2908 1.211666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2909 1.212083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2910 1.212500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
2911 1.212916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2912 1.213333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2913 1.213750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2914 1.214166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
2915 1.214583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2916 1.215000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2917 1.215416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
2918 1.215833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2919 1.216250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2920 1.216666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
2921 1.217083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2922 1.217500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
2923 1.217916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2924 1.218333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
2925 1.218750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2926 1.219166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
2927 1.219583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2928 1.220000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
2929 1.220416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
2930 1.220833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
2931 1.221250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2932 1.221666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2933 1.222083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2934 1.222500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
2935 1.222916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2936 1.223333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2937 1.223750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2938 1.224166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
2939 1.224583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2940 1.225000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2941 1.225416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
2942 1.225833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2943 1.226250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2944 1.226666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
2945 1.227083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2946 1.227500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
2947 1.227916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2948 1.228333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
2949 1.228750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2950 1.229166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
2951 1.229583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2952 1.230000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
2953 1.230416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
2954 1.230833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
2955 1.231250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2956 1.231666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2957 1.232083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2958 1.232500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
2959 1.232916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2960 1.233333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2961 1.233750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2962 1.234166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
2963 1.234583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2964 1.235000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2965 1.235416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
2966 1.235833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2967 1.236250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2968 1.236666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
2969 1.237083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2970 1.237500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
2971 1.237916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2972 1.238333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
2973 1.238750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2974 1.239166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
2975 1.239583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2976 1.240000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
2977 1.240416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
2978 1.240833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
2979 1.241250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2980 1.241666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2981 1.242083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2982 1.242500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
2983 1.242916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2984 1.243333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2985 1.243750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2986 1.244166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
2987 1.244583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
2988 1.245000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
2989 1.245416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
2990 1.245833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
2991 1.246249999999999e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
2992 1.246666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
2993 1.247083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
2994 1.247500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
2995 1.247916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
2996 1.248333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
2997 1.248750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
2998 1.249166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
2999 1.249583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3000 1.250000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3001 1.250416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3002 1.250833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3003 1.251250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3004 1.251666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3005 1.252083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3006 1.252500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3007 1.252916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3008 1.253333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3009 1.253750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3010 1.254166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3011 1.254583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3012 1.254999999999999e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3013 1.255416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3014 1.255833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3015 1.256250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3016 1.256666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3017 1.257083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3018 1.257500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3019 1.257916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3020 1.258333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3021 1.258750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3022 1.259166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3023 1.259583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3024 1.260000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3025 1.260416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3026 1.260833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3027 1.261250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3028 1.261666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3029 1.262083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3030 1.262500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3031 1.262916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3032 1.263333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3033 1.263749999999999e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3034 1.264166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3035 1.264583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3036 1.265000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3037 1.265416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3038 1.265833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3039 1.266250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3040 1.266666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3041 1.267083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3042 1.267500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3043 1.267916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3044 1.268333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3045 1.268750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3046 1.269166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3047 1.269583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3048 1.270000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3049 1.270416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3050 1.270833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3051 1.271250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3052 1.271666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3053 1.272083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3054 1.272499999999999e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3055 1.272916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3056 1.273333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3057 1.273750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3058 1.274166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3059 1.274583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3060 1.275000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3061 1.275416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3062 1.275833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3063 1.276250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3064 1.276666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3065 1.277083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3066 1.277500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3067 1.277916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3068 1.278333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3069 1.278750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3070 1.279166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3071 1.279583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3072 1.280000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3073 1.280416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3074 1.280833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3075 1.281249999999999e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3076 1.281666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3077 1.282083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3078 1.282500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3079 1.282916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3080 1.283333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3081 1.283750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3082 1.284166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3083 1.284583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3084 1.285000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
