# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
3484 1.451666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3485 1.452083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3486 1.452499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3487 1.452916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3488 1.453333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3489 1.453750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3490 1.454166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3491 1.454583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3492 1.454999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3493 1.455416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3494 1.455833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3495 1.456250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3496 1.456666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3497 1.457083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3498 1.457499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3499 1.457916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3500 1.458333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3501 1.458749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3502 1.459166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3503 1.459583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3504 1.460000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3505 1.460416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3506 1.460833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3507 1.461249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3508 1.461666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3509 1.462083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3510 1.462500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3511 1.462916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3512 1.463333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3513 1.463749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3514 1.464166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3515 1.464583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3516 1.465000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3517 1.465416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3518 1.465833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3519 1.466249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3520 1.466666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3521 1.467083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3522 1.467499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3523 1.467916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3524 1.468333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3525 1.468750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3526 1.469166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3527 1.469583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3528 1.469999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3529 1.470416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3530 1.470833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3531 1.471250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3532 1.471666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3533 1.472083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3534 1.472499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3535 1.472916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3536 1.473333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3537 1.473750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3538 1.474166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3539 1.474583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3540 1.474999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3541 1.475416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3542 1.475833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3543 1.476249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3544 1.476666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3545 1.477083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3546 1.477499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3547 1.477916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3548 1.478333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3549 1.478749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3550 1.479166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3551 1.479583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3552 1.480000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3553 1.480416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3554 1.480833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3555 1.481249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3556 1.481666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3557 1.482083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3558 1.482500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3559 1.482916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3560 1.483333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3561 1.483749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3562 1.484166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3563 1.484583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3564 1.484999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3565 1.485416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3566 1.485833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3567 1.486249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3568 1.486666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3569 1.487083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3570 1.487499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3571 1.487916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3572 1.488333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3573 1.488750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3574 1.489166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3575 1.489583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3576 1.489999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3577 1.490416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3578 1.490833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3579 1.491250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3580 1.491666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3581 1.492083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3582 1.492500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3583 1.492916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3584 1.493333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3585 1.493749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3586 1.494166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3587 1.494583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3588 1.494999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3589 1.495416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3590 1.495833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3591 1.496250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3592 1.496666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3593 1.497083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3594 1.497499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3595 1.497916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3596 1.498333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3597 1.498749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3598 1.499166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3599 1.499583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3600 1.500000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3601 1.500416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3602 1.500833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3603 1.501250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3604 1.501666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3605 1.502083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3606 1.502499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3607 1.502916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3608 1.503333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3609 1.503749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3610 1.504166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3611 1.504583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3612 1.505000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3613 1.505416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3614 1.505833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3615 1.506249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3616 1.506666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3617 1.507083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3618 1.507499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3619 1.507916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3620 1.508333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3621 1.508750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3622 1.509166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3623 1.509583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3624 1.510000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3625 1.510416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3626 1.510833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3627 1.511249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3628 1.511666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3629 1.512083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3630 1.512499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3631 1.512916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3632 1.513333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3633 1.513750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3634 1.514166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3635 1.514583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3636 1.514999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3637 1.515416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3638 1.515833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3639 1.516249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3640 1.516666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3641 1.517083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3642 1.517500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3643 1.517916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3644 1.518333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3645 1.518750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3646 1.519166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3647 1.519583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3648 1.519999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3649 1.520416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3650 1.520833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3651 1.521249999999999e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3652 1.521666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3653 1.522083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3654 1.522500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3655 1.522916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3656 1.523333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3657 1.523749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3658 1.524166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3659 1.524583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3660 1.524999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3661 1.525416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3662 1.525833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3663 1.526250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3664 1.526666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3665 1.527083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3666 1.527500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3667 1.527916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3668 1.528333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3669 1.528749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3670 1.529166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3671 1.529583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3672 1.529999999999999e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
3673 1.530416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3674 1.530833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
3675 1.531250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3676 1.531666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
3677 1.532083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
3678 1.532499999999999e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
3679 1.532916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
3680 1.533333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
3681 1.533749999999999e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
3682 1.534166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
3683 1.534583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
3684 1.535000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
