# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
198 8.249999999999997e-10 3.952889370478058e-18 1.013561377045656e-04 2.533903442614140e-04 4.615886644348820e-04 1.013561377045656e-16
199 8.291666666666663e-10 3.957740336193473e-18 1.014805214408583e-04 2.537013036021458e-04 4.622905133027942e-04 1.014805214408583e-16
200 8.333333333333330e-10 3.962536766455884e-18 1.016035068322022e-04 2.540087670805054e-04 4.629845411639013e-04 1.016035068322022e-16
201 8.374999999999997e-10 3.967279277169653e-18 1.017251096710168e-04 2.543127741775419e-04 4.636708340012758e-04 1.017251096710167e-16
202 8.416666666666663e-10 3.971968477206994e-18 1.018453455694101e-04 2.546133639235253e-04 4.643494769098117e-04 1.018453455694101e-16
203 8.458333333333330e-10 3.976604968246242e-18 1.019642299550319e-04 2.549105748875797e-04 4.650205540481150e-04 1.019642299550319e-16
204 8.499999999999998e-10 3.981189345335299e-18 1.020817780855205e-04 2.552044452138012e-04 4.656841486755112e-04 1.020817780855205e-16
205 8.541666666666664e-10 3.985722196606853e-18 1.021980050412014e-04 2.554950126030034e-04 4.663403432741696e-04 1.021980050412014e-16
206 8.583333333333331e-10 3.990204103440851e-18 1.023129257292526e-04 2.557823143231315e-04 4.669892193529636e-04 1.023129257292526e-16
207 8.624999999999997e-10 3.994635640653042e-18 1.024265548885395e-04 2.560663872213489e-04 4.676308575473918e-04 1.024265548885395e-16
208 8.666666666666664e-10 3.999017376450573e-18 1.025389070884762e-04 2.563472677211906e-04 4.682653376972925e-04 1.025389070884762e-16
209 8.708333333333331e-10 4.003349872580576e-18 1.026499967328353e-04 2.566249918320882e-04 4.688927387580265e-04 1.026499967328353e-16
210 8.749999999999997e-10 4.007633684418241e-18 1.027598380620062e-04 2.568995951550155e-04 4.695131388448857e-04 1.027598380620062e-16
211 8.791666666666664e-10 4.011869360913528e-18 1.028684451516289e-04 2.571711128790723e-04 4.701266152886047e-04 1.028684451516289e-16
212 8.833333333333330e-10 4.016057444920345e-18 1.029758319210345e-04 2.574395798025863e-04 4.707332445354401e-04 1.029758319210345e-16
213 8.874999999999997e-10 4.020198472967294e-18 1.030820121273665e-04 2.577050303184163e-04 4.713331022248866e-04 1.030820121273665e-16
214 8.916666666666664e-10 4.024292975439923e-18 1.031869993702544e-04 2.579674984256361e-04 4.719262632044799e-04 1.031869993702544e-16
215 8.958333333333330e-10 4.028341476837011e-18 1.032908070983849e-04 2.582270177459623e-04 4.725128014742851e-04 1.032908070983849e-16
216 8.999999999999997e-10 4.032344495549997e-18 1.033934486038461e-04 2.584836215096153e-04 4.730927903238249e-04 1.033934486038461e-16
217 9.041666666666664e-10 4.036302544132403e-18 1.034949370290360e-04 2.587373425725900e-04 4.736663021951518e-04 1.034949370290360e-16
218 9.083333333333330e-10 4.040216129310738e-18 1.035952853669420e-04 2.589882134173550e-04 4.742334087790670e-04 1.035952853669420e-16
219 9.124999999999997e-10 4.044085752093868e-18 1.036945064639453e-04 2.592362661598634e-04 4.747941809633108e-04 1.036945064639453e-16
220 9.166666666666664e-10 4.047911907740625e-18 1.037926130189904e-04 2.594815325474760e-04 4.753486889139782e-04 1.037926130189904e-16
221 9.208333333333330e-10 4.051695085871948e-18 1.038896175864602e-04 2.597240439661505e-04 4.758970019830009e-04 1.038896175864602e-16
222 9.249999999999997e-10 4.055435770561542e-18 1.039855325785011e-04 2.599638314462528e-04 4.764391888006657e-04 1.039855325785011e-16
223 9.291666666666663e-10 4.059134440374558e-18 1.040803702660143e-04 2.602009256650358e-04 4.769753173385267e-04 1.040803702660143e-16
224 9.333333333333330e-10 4.062791568456223e-18 1.041741427809288e-04 2.604353569523220e-04 4.775054547095657e-04 1.041741427809288e-16
225 9.374999999999997e-10 4.066407622614182e-18 1.042668621183123e-04 2.606671552957809e-04 4.780296673532294e-04 1.042668621183124e-16
226 9.416666666666664e-10 4.069983065291666e-18 1.043585401356837e-04 2.608963503392093e-04 4.785480209984215e-04 1.043585401356837e-16
227 9.458333333333329e-10 4.073518353676481e-18 1.044491885558072e-04 2.611229713895181e-04 4.790605806524009e-04 1.044491885558072e-16
228 9.499999999999996e-10 4.077013939904178e-18 1.045388189719020e-04 2.613470474297550e-04 4.795674105970807e-04 1.045388189719020e-16
229 9.541666666666663e-10 4.080470270764401e-18 1.046274428401128e-04 2.615686071002822e-04 4.800685744667438e-04 1.046274428401128e-16
230 9.583333333333330e-10 4.083887788246186e-18 1.047150714934920e-04 2.617876787337299e-04 4.805641351592254e-04 1.047150714934920e-16
231 9.624999999999997e-10 4.087266929123669e-18 1.048017161313761e-04 2.620042903284403e-04 4.810541548877233e-04 1.048017161313761e-16
232 9.666666666666662e-10 4.090608125233269e-18 1.048873878264941e-04 2.622184695662352e-04 4.815386951956001e-04 1.048873878264941e-16
233 9.708333333333329e-10 4.093911803620978e-18 1.049720975287430e-04 2.624302438218576e-04 4.820178169933918e-04 1.049720975287430e-16
234 9.749999999999996e-10 4.097178386428929e-18 1.050558560622802e-04 2.626396401557006e-04 4.824915804810917e-04 1.050558560622802e-16
235 9.791666666666663e-10 4.100408291061384e-18 1.051386741297791e-04 2.628466853244477e-04 4.829600452332671e-04 1.051386741297791e-16
236 9.833333333333330e-10 4.103601930166222e-18 1.052205623119544e-04 2.630514057798860e-04 4.834232701768555e-04 1.052205623119544e-16
237 9.874999999999997e-10 4.106759711701367e-18 1.053015310692658e-04 2.632538276731646e-04 4.838813135467552e-04 1.053015310692658e-16
238 9.916666666666662e-10 4.109882039098184e-18 1.053815907461073e-04 2.634539768652682e-04 4.843342329931472e-04 1.053815907461073e-16
239 9.958333333333329e-10 4.112969311123802e-18 1.054607515672770e-04 2.636518789181925e-04 4.847820855037794e-04 1.054607515672770e-16
240 9.999999999999996e-10 4.116021922055426e-18 1.055390236424468e-04 2.638475591061171e-04 4.852249274853828e-04 1.055390236424468e-16
241 1.004166666666666e-09 4.119040261729551e-18 1.056164169674244e-04 2.640410424185610e-04 4.856628146822556e-04 1.056164169674244e-16
242 1.008333333333333e-09 4.122024715644847e-18 1.056929414267910e-04 2.642323535669774e-04 4.860958022243725e-04 1.056929414267910e-16
243 1.012500000000000e-09 4.124975664812463e-18 1.057686067900632e-04 2.644215169751579e-04 4.865239446828956e-04 1.057686067900632e-16
244 1.016666666666666e-09 4.127893485949760e-18 1.058434227166605e-04 2.646085567916514e-04 4.869472959813577e-04 1.058434227166605e-16
245 1.020833333333333e-09 4.130778551631674e-18 1.059173987597865e-04 2.647934968994663e-04 4.873659095214857e-04 1.059173987597865e-16
246 1.025000000000000e-09 4.133631230120473e-18 1.059905443620634e-04 2.649763609051586e-04 4.877798380684797e-04 1.059905443620634e-16
247 1.029166666666666e-09 4.136451885594663e-18 1.060628688614016e-04 2.651571721535040e-04 4.881891337991209e-04 1.060628688614016e-16
248 1.033333333333333e-09 4.139240877946172e-18 1.061343814857993e-04 2.653359537144983e-04 4.885938483461812e-04 1.061343814857993e-16
249 1.037500000000000e-09 4.141998563337325e-18 1.062050913676237e-04 2.655127284190594e-04 4.889940327355115e-04 1.062050913676237e-16
250 1.041666666666666e-09 4.144725293556904e-18 1.062750075271001e-04 2.656875188177503e-04 4.893897374600544e-04 1.062750075271001e-16
251 1.045833333333333e-09 4.147421416578040e-18 1.063441388866164e-04 2.658603472165410e-04 4.897810124946493e-04 1.063441388866164e-16
252 1.050000000000000e-09 4.150087276479389e-18 1.064124942687023e-04 2.660312356717557e-04 4.901679071813076e-04 1.064124942687023e-16
253 1.054166666666666e-09 4.152723213385913e-18 1.064800823945106e-04 2.662002059862765e-04 4.905504703550399e-04 1.064800823945106e-16
254 1.058333333333333e-09 4.155329563625434e-18 1.065469118878316e-04 2.663672797195791e-04 4.909287503771612e-04 1.065469118878316e-16
255 1.062500000000000e-09 4.157906659750822e-18 1.066129912756621e-04 2.665324781891553e-04 4.913027949687575e-04 1.066129912756621e-16
256 1.066666666666666e-09 4.160454830459520e-18 1.066783289861415e-04 2.666958224653539e-04 4.916726513994248e-04 1.066783289861416e-16
257 1.070833333333333e-09 4.162974400873307e-18 1.067429333557258e-04 2.668573333893146e-04 4.920383663873475e-04 1.067429333557259e-16
258 1.075000000000000e-09 4.165465692307752e-18 1.068068126232757e-04 2.670170315581893e-04 4.923999861326069e-04 1.068068126232757e-16
259 1.079166666666666e-09 4.167929022635803e-18 1.068699749393796e-04 2.671749373484489e-04 4.927575563356833e-04 1.068699749393796e-16
260 1.083333333333333e-09 4.170364705949731e-18 1.069324283576854e-04 2.673310708942136e-04 4.931111222122595e-04 1.069324283576854e-16
261 1.087500000000000e-09 4.172773052975241e-18 1.069941808455190e-04 2.674854521137975e-04 4.934607284451119e-04 1.069941808455190e-16
262 1.091666666666666e-09 4.175154370783369e-18 1.070552402764966e-04 2.676381006912416e-04 4.938064192322188e-04 1.070552402764966e-16
263 1.095833333333333e-09 4.177508963099490e-18 1.071156144384485e-04 2.677890360961212e-04 4.941482382978637e-04 1.071156144384485e-16
264 1.100000000000000e-09 4.179837130102195e-18 1.071753110282614e-04 2.679382775706535e-04 4.944862288778320e-04 1.071753110282614e-16
265 1.104166666666666e-09 4.182139168683620e-18 1.072343376585544e-04 2.680858441463859e-04 4.948204336564983e-04 1.072343376585544e-16
266 1.108333333333333e-09 4.184415372435955e-18 1.072927018573322e-04 2.682317546433305e-04 4.951508949962723e-04 1.072927018573322e-16
267 1.112500000000000e-09 4.186666031551328e-18 1.073504110654187e-04 2.683760276635467e-04 4.954776546711457e-04 1.073504110654187e-16
268 1.116666666666666e-09 4.188891432911925e-18 1.074074726387673e-04 2.685186815969183e-04 4.958007540295249e-04 1.074074726387673e-16
269 1.120833333333333e-09 4.191091860309439e-18 1.074638938540882e-04 2.686597346352205e-04 4.961202339794275e-04 1.074638938540882e-16
270 1.125000000000000e-09 4.193267594212111e-18 1.075196819028747e-04 2.687992047571866e-04 4.964361349070663e-04 1.075196819028747e-16
271 1.129166666666666e-09 4.195418912019342e-18 1.075748438979319e-04 2.689371097448297e-04 4.967484968137768e-04 1.075748438979319e-16
272 1.133333333333333e-09 4.197546087956403e-18 1.076293868706770e-04 2.690734671766925e-04 4.970573592753093e-04 1.076293868706770e-16
273 1.137500000000000e-09 4.199649393183982e-18 1.076833177739483e-04 2.692082944348707e-04 4.973627614048209e-04 1.076833177739483e-16
274 1.141666666666666e-09 4.201729095748956e-18 1.077366434807425e-04 2.693416087018562e-04 4.976647418528759e-04 1.077366434807425e-16
275 1.145833333333333e-09 4.203785460774439e-18 1.077893707890882e-04 2.694734269727205e-04 4.979633388999639e-04 1.077893707890882e-16
276 1.150000000000000e-09 4.205818750331904e-18 1.078415064187668e-04 2.696037660469170e-04 4.982585903158727e-04 1.078415064187668e-16
277 1.154166666666666e-09 4.207829223598289e-18 1.078930570153408e-04 2.697326425383519e-04 4.985505334966140e-04 1.078930570153408e-16
278 1.158333333333333e-09 4.209817136732949e-18 1.079440291469987e-04 2.698600728674968e-04 4.988392054496222e-04 1.079440291469987e-16
279 1.162500000000000e-09 4.211782743152616e-18 1.079944293116055e-04 2.699860732790139e-04 4.991246427641473e-04 1.079944293116056e-16
280 1.166666666666666e-09 4.213726293227014e-18 1.080442639288978e-04 2.701106598222445e-04 4.994068815927520e-04 1.080442639288978e-16
281 1.170833333333333e-09 4.215648034772725e-18 1.080935393531468e-04 2.702338483828670e-04 4.996859577068220e-04 1.080935393531468e-16
282 1.175000000000000e-09 4.217548212617056e-18 1.081422618619758e-04 2.703556546549395e-04 4.999619064669605e-04 1.081422618619758e-16
283 1.179166666666666e-09 4.219427068838402e-18 1.081904376625231e-04 2.704760941563078e-04 5.002347628414922e-04 1.081904376625231e-16
284 1.183333333333333e-09 4.221284842892253e-18 1.082380728946732e-04 2.705951822366829e-04 5.005045614434702e-04 1.082380728946731e-16
285 1.187500000000000e-09 4.223121771461323e-18 1.082851736272134e-04 2.707129340680336e-04 5.007713364492600e-04 1.082851736272134e-16
286 1.191666666666666e-09 4.224938088616150e-18 1.083317458619526e-04 2.708293646548815e-04 5.010351216688534e-04 1.083317458619526e-16
287 1.195833333333333e-09 4.226734025761076e-18 1.083777955323353e-04 2.709444888308382e-04 5.012959505976790e-04 1.083777955323353e-16
288 1.200000000000000e-09 4.228509811698816e-18 1.084233285050979e-04 2.710583212627447e-04 5.015538562833757e-04 1.084233285050979e-16
289 1.204166666666666e-09 4.230265672711699e-18 1.084683505823513e-04 2.711708764558782e-04 5.018088714072084e-04 1.084683505823513e-16
290 1.208333333333333e-09 4.232001832480612e-18 1.085128674995029e-04 2.712821687487572e-04 5.020610283395798e-04 1.085128674995029e-16
291 1.212499999999999e-09 4.233718512116833e-18 1.085568849260726e-04 2.713922123151816e-04 5.023103590697159e-04 1.085568849260727e-16
292 1.216666666666666e-09 4.235415930365014e-18 1.086004084708978e-04 2.715010211772445e-04 5.025568952093672e-04 1.086004084708978e-16
293 1.220833333333333e-09 4.237094303480872e-18 1.086434436789967e-04 2.716086091974918e-04 5.028006680446184e-04 1.086434436789967e-16
294 1.225000000000000e-09 4.238753845251728e-18 1.086859960320956e-04 2.717149900802390e-04 5.030417084544724e-04 1.086859960320956e-16
295 1.229166666666666e-09 4.240394767024819e-18 1.087280709493543e-04 2.718201773733858e-04 5.032800470551797e-04 1.087280709493543e-16
296 1.233333333333333e-09 4.242017277863465e-18 1.087696737913709e-04 2.719241844784273e-04 5.035157140855145e-04 1.087696737913709e-16
297 1.237500000000000e-09 4.243621584392385e-18 1.088108098562150e-04 2.720270246405375e-04 5.037487394511848e-04 1.088108098562150e-16
298 1.241666666666666e-09 4.245207890971627e-18 1.088514843838879e-04 2.721287109597197e-04 5.039791527026264e-04 1.088514843838879e-16
299 1.245833333333333e-09 4.246776399687685e-18 1.088917025560945e-04 2.722292563902363e-04 5.042069831238218e-04 1.088917025560945e-16
300 1.250000000000000e-09 4.248327310324638e-18 1.089314694955035e-04 2.723286737387589e-04 5.044322595879716e-04 1.089314694955035e-16
301 1.254166666666666e-09 4.249860820386537e-18 1.089707902663215e-04 2.724269756658037e-04 5.046550106981213e-04 1.089707902663215e-16
302 1.258333333333333e-09 4.251377125196582e-18 1.090096698768355e-04 2.725241746920887e-04 5.048752647094471e-04 1.090096698768355e-16
303 1.262500000000000e-09 4.252876417854384e-18 1.090481132783175e-04 2.726202831957939e-04 5.050930496106712e-04 1.090481132783175e-16
304 1.266666666666666e-09 4.254358889295731e-18 1.090861253665572e-04 2.727153134163930e-04 5.053083930389455e-04 1.090861253665572e-16
305 1.270833333333333e-09 4.255824728364745e-18 1.091237109837114e-04 2.728092774592785e-04 5.055213223353626e-04 1.091237109837114e-16
306 1.275000000000000e-09 4.257274121729887e-18 1.091608749161509e-04 2.729021872903774e-04 5.057318645227506e-04 1.091608749161509e-16
307 1.279166666666666e-09 4.258707253951116e-18 1.091976218961825e-04 2.729940547404562e-04 5.059400463426817e-04 1.091976218961825e-16
308 1.283333333333333e-09 4.260124307543731e-18 1.092339566036854e-04 2.730848915092136e-04 5.061458942110622e-04 1.092339566036854e-16
309 1.287500000000000e-09 4.261525462959129e-18 1.092698836656187e-04 2.731747091640467e-04 5.063494342551405e-04 1.092698836656187e-16
310 1.291666666666666e-09 4.262910898614031e-18 1.093054076567700e-04 2.732635191419251e-04 5.065506923320112e-04 1.093054076567700e-16
311 1.295833333333333e-09 4.264280790967103e-18 1.093405331017206e-04 2.733513327543015e-04 5.067496940397163e-04 1.093405331017206e-16
312 1.300000000000000e-09 4.265635314443078e-18 1.093752644728994e-04 2.734381611822486e-04 5.069464646062237e-04 1.093752644728995e-16
313 1.304166666666666e-09 4.266974641554147e-18 1.094096061936961e-04 2.735240154842402e-04 5.071410290189529e-04 1.094096061936961e-16
314 1.308333333333333e-09 4.268298942800403e-18 1.094435626359078e-04 2.736089065897695e-04 5.073334120321766e-04 1.094435626359078e-16
315 1.312500000000000e-09 4.269608386781427e-18 1.094771381226007e-04 2.736928453065017e-04 5.075236380226917e-04 1.094771381226007e-16
316 1.316666666666666e-09 4.270903140341902e-18 1.095103369318436e-04 2.737758423296091e-04 5.077117311785570e-04 1.095103369318436e-16
317 1.320833333333333e-09 4.272183368221722e-18 1.095431632877365e-04 2.738579082193412e-04 5.078977153991740e-04 1.095431632877365e-16
318 1.324999999999999e-09 4.273449233473046e-18 1.095756213711037e-04 2.739390534277594e-04 5.080816142952852e-04 1.095756213711037e-16
319 1.329166666666666e-09 4.274700897346519e-18 1.096077153165774e-04 2.740192882914436e-04 5.082634512333845e-04 1.096077153165774e-16
320 1.333333333333333e-09 4.275938519181350e-18 1.096394492097782e-04 2.740986230244455e-04 5.084432493431186e-04 1.096394492097782e-16
321 1.337500000000000e-09 4.277162256478215e-18 1.096708270891850e-04 2.741770677229626e-04 5.086210313988621e-04 1.096708270891850e-16
322 1.341666666666666e-09 4.278372265113170e-18 1.097018529516197e-04 2.742546323790494e-04 5.087968200306614e-04 1.097018529516197e-16
323 1.345833333333333e-09 4.279568699106160e-18 1.097325307463118e-04 2.743313268657795e-04 5.089706375725025e-04 1.097325307463118e-16
324 1.349999999999999e-09 4.280751710788849e-18 1.097628643792013e-04 2.744071609480032e-04 5.091425061252255e-04 1.097628643792013e-16
325 1.354166666666666e-09 4.281921450788341e-18 1.097928577125216e-04 2.744821442813040e-04 5.093124474788075e-04 1.097928577125216e-16
326 1.358333333333333e-09 4.283078068049937e-18 1.098225145653830e-04 2.745562864134575e-04 5.094804832936997e-04 1.098225145653830e-16
327 1.362500000000000e-09 4.284221709845831e-18 1.098518387139957e-04 2.746295967849892e-04 5.096466348565782e-04 1.098518387139957e-16
328 1.366666666666666e-09 4.285352521682408e-18 1.098808338892925e-04 2.747020847232313e-04 5.098109233208924e-04 1.098808338892925e-16
329 1.370833333333333e-09 4.286470647619617e-18 1.099095037851184e-04 2.747737594627960e-04 5.099733695255285e-04 1.099095037851184e-16
330 1.374999999999999e-09 4.287576229979168e-18 1.099378520507479e-04 2.748446301268697e-04 5.101339941502405e-04 1.099378520507479e-16
331 1.379166666666666e-09 4.288669409449447e-18 1.099658822935756e-04 2.749147057339390e-04 5.102928176083294e-04 1.099658822935756e-16
