# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
53225 1.386067708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53226 1.386093750000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53227 1.386119791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53228 1.386145833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53229 1.386171875000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53230 1.386197916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53231 1.386223958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53232 1.386250000000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53233 1.386276041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53234 1.386302083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53235 1.386328124999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53236 1.386354166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53237 1.386380208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53238 1.386406249999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53239 1.386432291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53240 1.386458333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53241 1.386484374999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53242 1.386510416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53243 1.386536458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53244 1.386562499999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53245 1.386588541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53246 1.386614583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53247 1.386640624999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53248 1.386666666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53249 1.386692708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53250 1.386718749999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53251 1.386744791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53252 1.386770833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53253 1.386796874999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53254 1.386822916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53255 1.386848958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53256 1.386874999999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53257 1.386901041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53258 1.386927083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53259 1.386953124999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53260 1.386979166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53261 1.387005208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53262 1.387031249999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53263 1.387057291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53264 1.387083333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53265 1.387109374999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53266 1.387135416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53267 1.387161458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53268 1.387187499999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53269 1.387213541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53270 1.387239583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53271 1.387265625000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53272 1.387291666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53273 1.387317708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53274 1.387343750000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53275 1.387369791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53276 1.387395833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53277 1.387421875000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53278 1.387447916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53279 1.387473958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53280 1.387500000000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53281 1.387526041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53282 1.387552083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53283 1.387578125000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53284 1.387604166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53285 1.387630208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53286 1.387656250000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53287 1.387682291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53288 1.387708333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53289 1.387734375000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53290 1.387760416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53291 1.387786458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53292 1.387812500000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53293 1.387838541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53294 1.387864583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53295 1.387890625000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53296 1.387916666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53297 1.387942708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53298 1.387968750000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53299 1.387994791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53300 1.388020833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53301 1.388046875000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53302 1.388072916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53303 1.388098958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53304 1.388125000000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53305 1.388151041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53306 1.388177083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53307 1.388203125000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53308 1.388229166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53309 1.388255208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53310 1.388281250000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53311 1.388307291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53312 1.388333333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53313 1.388359375000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53314 1.388385416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53315 1.388411458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53316 1.388437500000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53317 1.388463541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53318 1.388489583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53319 1.388515624999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53320 1.388541666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53321 1.388567708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53322 1.388593749999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53323 1.388619791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53324 1.388645833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53325 1.388671874999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53326 1.388697916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53327 1.388723958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53328 1.388749999999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53329 1.388776041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53330 1.388802083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53331 1.388828124999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53332 1.388854166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53333 1.388880208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53334 1.388906249999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53335 1.388932291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53336 1.388958333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53337 1.388984374999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53338 1.389010416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53339 1.389036458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53340 1.389062499999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53341 1.389088541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53342 1.389114583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53343 1.389140624999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53344 1.389166666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53345 1.389192708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53346 1.389218749999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53347 1.389244791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53348 1.389270833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53349 1.389296874999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53350 1.389322916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53351 1.389348958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53352 1.389374999999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53353 1.389401041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53354 1.389427083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53355 1.389453125000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53356 1.389479166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53357 1.389505208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53358 1.389531250000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53359 1.389557291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53360 1.389583333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53361 1.389609375000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53362 1.389635416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53363 1.389661458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53364 1.389687500000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53365 1.389713541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53366 1.389739583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53367 1.389765625000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53368 1.389791666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53369 1.389817708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53370 1.389843750000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53371 1.389869791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53372 1.389895833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53373 1.389921875000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53374 1.389947916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53375 1.389973958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53376 1.390000000000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53377 1.390026041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53378 1.390052083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53379 1.390078125000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53380 1.390104166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53381 1.390130208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53382 1.390156250000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53383 1.390182291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53384 1.390208333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53385 1.390234375000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53386 1.390260416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53387 1.390286458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53388 1.390312500000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53389 1.390338541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53390 1.390364583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53391 1.390390625000000e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53392 1.390416666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53393 1.390442708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53394 1.390468750000000e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53395 1.390494791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53396 1.390520833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53397 1.390546875000000e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53398 1.390572916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53399 1.390598958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53400 1.390625000000000e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53401 1.390651041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53402 1.390677083333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53403 1.390703124999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53404 1.390729166666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53405 1.390755208333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53406 1.390781249999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53407 1.390807291666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53408 1.390833333333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53409 1.390859374999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53410 1.390885416666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53411 1.390911458333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53412 1.390937499999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53413 1.390963541666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
53414 1.390989583333333e-08 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
53415 1.391015624999999e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53416 1.391041666666666e-08 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
53417 1.391067708333333e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53418 1.391093749999999e-08 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
53419 1.391119791666666e-08 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
53420 1.391145833333333e-08 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
53421 1.391171874999999e-08 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
53422 1.391197916666666e-08 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
53423 1.391223958333333e-08 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
53424 1.391249999999999e-08 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
53425 1.391276041666666e-08 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
